15 Minutes,Lane 1 Flow (Veh/15 Minutes),direction
1/10/2006 00:00,72,E
1/10/2006 00:15,57,E
1/10/2006 00:30,50,E
1/10/2006 00:45,43,E
1/10/2006 01:00,31,E
1/10/2006 01:15,37,E
1/10/2006 01:30,34,E
1/10/2006 01:45,24,E
1/10/2006 02:00,17,E
1/10/2006 02:15,23,E
1/10/2006 02:30,12,E
1/10/2006 02:45,17,E
1/10/2006 03:00,10,E
1/10/2006 03:15,19,E
1/10/2006 03:30,13,E
1/10/2006 03:45,11,E
1/10/2006 04:00,12,E
1/10/2006 04:15,16,E
1/10/2006 04:30,18,E
1/10/2006 04:45,13,E
1/10/2006 05:00,20,E
1/10/2006 05:15,19,E
1/10/2006 05:30,22,E
1/10/2006 05:45,28,E
1/10/2006 06:00,24,E
1/10/2006 06:15,34,E
1/10/2006 06:30,51,E
1/10/2006 06:45,44,E
1/10/2006 07:00,32,E
1/10/2006 07:15,45,E
1/10/2006 07:30,38,E
1/10/2006 07:45,71,E
1/10/2006 08:00,40,E
1/10/2006 08:15,59,E
1/10/2006 08:30,59,E
1/10/2006 08:45,70,E
1/10/2006 09:00,61,E
1/10/2006 09:15,99,E
1/10/2006 09:30,111,E
1/10/2006 09:45,91,E
1/10/2006 10:00,114,E
1/10/2006 10:15,106,E
1/10/2006 10:30,115,E
1/10/2006 10:45,128,E
1/10/2006 11:00,129,E
1/10/2006 11:15,178,E
1/10/2006 11:30,150,E
1/10/2006 11:45,152,E
1/10/2006 12:00,142,E
1/10/2006 12:15,167,E
1/10/2006 12:30,158,E
1/10/2006 12:45,157,E
1/10/2006 13:00,151,E
1/10/2006 13:15,162,E
1/10/2006 13:30,158,E
1/10/2006 13:45,161,E
1/10/2006 14:00,143,E
1/10/2006 14:15,168,E
1/10/2006 14:30,150,E
1/10/2006 14:45,158,E
1/10/2006 15:00,148,E
1/10/2006 15:15,137,E
1/10/2006 15:30,138,E
1/10/2006 15:45,185,E
1/10/2006 16:00,190,E
1/10/2006 16:15,157,E
1/10/2006 16:30,208,E
1/10/2006 16:45,190,E
1/10/2006 17:00,198,E
1/10/2006 17:15,226,E
1/10/2006 17:30,212,E
1/10/2006 17:45,207,E
1/10/2006 18:00,195,E
1/10/2006 18:15,170,E
1/10/2006 18:30,155,E
1/10/2006 18:45,178,E
1/10/2006 19:00,136,E
1/10/2006 19:15,103,E
1/10/2006 19:30,87,E
1/10/2006 19:45,95,E
1/10/2006 20:00,102,E
1/10/2006 20:15,89,E
1/10/2006 20:30,85,E
1/10/2006 20:45,96,E
1/10/2006 21:00,97,E
1/10/2006 21:15,94,E
1/10/2006 21:30,102,E
1/10/2006 21:45,88,E
1/10/2006 22:00,75,E
1/10/2006 22:15,72,E
1/10/2006 22:30,54,E
1/10/2006 22:45,67,E
1/10/2006 23:00,35,E
1/10/2006 23:15,32,E
1/10/2006 23:30,35,E
1/10/2006 23:45,27,E
2/10/2006 00:00,26,E
2/10/2006 00:15,21,E
2/10/2006 00:30,29,E
2/10/2006 00:45,9,E
2/10/2006 01:00,12,E
